index,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,balance_bins,age_bins,y
18574,9,0,1,0,1,0,0,19,10,1,167,8,1,6,1,0
18575,4,0,2,0,1,0,1,13,6,2,0,0,3,4,2,0
18576,7,1,1,0,1,0,0,14,4,0,349,1,0,3,0,0
18577,1,1,1,0,1,0,2,7,4,2,0,0,3,2,2,0
18578,4,1,0,0,1,0,2,12,4,0,0,0,3,5,2,0
18579,9,1,1,0,0,0,0,18,7,1,0,0,3,0,0,0
18580,4,2,2,0,1,0,0,10,8,1,0,0,3,3,0,0
18581,1,1,1,0,1,0,0,4,4,0,0,0,3,1,1,0
18582,0,1,1,0,1,0,2,7,4,1,0,0,3,1,1,1
18583,7,2,2,0,0,0,0,10,7,0,100,2,0,4,1,0
18584,7,0,1,0,1,0,2,15,4,0,0,0,3,0,1,0
18585,2,2,2,0,1,1,0,2,3,1,246,7,1,5,2,0
18586,4,1,2,0,1,0,0,10,6,1,0,0,3,4,2,0
18587,0,2,1,0,1,0,2,13,4,1,0,0,3,2,1,0
18588,4,1,2,0,0,0,0,9,11,0,185,3,2,3,3,1
18589,9,2,1,0,0,1,0,19,10,2,136,6,0,0,1,0
18590,1,1,1,0,0,0,0,19,10,0,0,0,3,7,1,0
18591,0,1,1,0,1,1,0,21,6,0,0,0,3,1,0,0
18592,0,0,1,0,0,0,1,28,6,1,0,0,3,6,3,0
18593,1,1,1,0,1,0,2,12,4,0,0,0,3,7,2,0
18594,5,1,0,0,0,0,0,13,8,4,0,0,3,5,4,1
18595,7,1,2,0,0,0,0,20,10,0,0,0,3,0,1,0
18596,9,0,1,0,1,0,0,1,1,0,0,0,3,6,1,0
18597,4,1,2,0,1,0,0,26,4,0,0,0,3,6,1,0
18598,9,1,2,0,0,1,0,23,6,5,0,0,3,0,1,0
18599,4,2,1,0,1,0,0,15,10,0,0,0,3,6,1,1
18600,9,1,1,0,1,0,0,28,7,1,0,0,3,0,1,0
18601,3,0,0,0,0,0,2,16,5,0,0,0,3,3,2,0
18602,3,1,2,0,0,0,0,16,3,0,0,0,3,6,3,1
18603,7,2,1,0,1,0,0,16,3,0,0,0,3,1,1,0
18604,3,1,0,0,0,0,0,24,7,3,0,0,3,1,1,0
18605,1,1,1,0,1,1,2,27,4,1,0,0,3,0,1,0
18606,8,2,1,0,0,0,0,7,3,1,0,0,3,6,0,1
18607,7,1,1,0,1,1,2,3,5,0,0,0,3,3,1,0
18608,1,1,1,1,0,0,2,2,5,1,0,0,3,0,0,0
18609,9,1,1,0,0,0,0,18,7,6,0,0,3,4,2,0
18610,4,2,1,0,1,0,0,15,3,2,342,1,0,3,1,0
18611,0,1,1,0,1,0,0,17,10,1,151,6,1,6,1,0
18612,10,0,1,0,1,0,0,23,6,1,0,0,3,0,1,0
18613,1,1,1,0,1,0,2,13,4,1,0,0,3,3,0,0
18614,9,0,1,0,1,0,0,29,3,0,83,5,2,6,2,1
18615,4,2,1,0,1,0,0,17,4,1,0,0,3,5,1,0
18616,9,0,2,0,0,0,2,8,5,1,0,0,3,6,1,1
18617,9,1,1,0,1,0,0,17,10,0,178,2,1,4,1,0
18618,1,1,1,1,1,0,0,1,1,2,0,0,3,2,1,0
18619,4,2,2,0,1,1,2,26,4,0,0,0,3,0,1,0
18620,9,1,1,0,1,0,0,8,6,0,0,0,3,2,1,0
18621,9,0,1,0,1,0,2,25,4,0,0,0,3,6,2,0
18622,0,2,1,0,1,0,0,13,4,0,0,0,3,7,2,0
18623,0,2,1,0,0,0,0,15,5,0,0,0,3,7,0,0
18624,5,1,0,0,0,1,2,18,5,8,0,0,3,6,2,0
18625,4,1,2,0,1,0,2,28,4,1,0,0,3,6,1,0
18626,1,1,3,0,1,1,0,5,4,1,304,1,0,0,1,0
18627,4,1,2,0,1,0,2,12,4,0,0,0,3,3,2,0
18628,4,0,2,0,0,0,0,11,7,5,0,0,3,5,1,1
18629,1,1,1,0,1,0,2,28,4,1,0,0,3,0,2,0
18630,4,1,2,0,1,0,0,20,7,8,0,0,3,1,2,0
18631,9,1,1,0,1,0,0,19,7,3,0,0,3,3,2,0
18632,1,2,1,0,1,1,0,16,3,0,314,1,0,5,0,0
18633,1,1,0,0,0,0,0,11,7,2,0,0,3,0,3,0
18634,9,2,2,0,1,0,2,18,4,2,0,0,3,7,0,1
18635,1,1,1,0,0,0,2,11,5,2,0,0,3,5,1,0
18636,4,0,2,0,0,0,2,14,4,0,0,0,3,7,1,0
18637,4,1,2,0,1,0,0,28,0,0,217,2,2,2,2,0
18638,1,2,1,0,0,0,0,27,11,0,206,1,1,7,0,1
18639,4,0,0,0,1,0,0,10,4,0,0,0,3,6,1,0
18640,1,1,1,0,0,1,0,1,1,0,0,0,3,2,1,0
18641,10,1,1,0,0,0,1,18,10,1,0,0,3,5,3,0
18642,0,2,2,0,0,0,0,30,6,3,0,0,3,6,0,0
18643,9,2,1,0,1,0,0,24,6,0,0,0,3,5,0,0
18644,9,2,1,0,1,0,0,4,1,2,0,0,3,5,0,0
18645,7,1,1,0,1,0,2,14,4,8,0,0,3,1,1,0
18646,10,1,1,0,0,0,0,26,4,2,276,4,2,5,3,1
18647,8,1,1,0,0,0,2,24,4,0,0,0,3,0,0,0
18648,9,0,1,0,1,0,2,7,4,0,0,0,3,4,2,0
18649,9,1,0,0,1,0,0,21,6,0,0,0,3,6,1,0
18650,9,1,1,0,0,0,0,13,7,7,0,0,3,5,1,0
18651,0,1,1,0,1,0,0,18,10,0,0,0,3,6,2,0
18652,11,2,1,0,1,0,2,26,4,0,0,0,3,1,1,0
18653,1,2,3,0,0,0,0,19,10,2,0,0,3,5,2,0
18654,7,1,1,0,1,0,0,19,3,1,0,0,3,2,1,0
18655,4,1,2,0,1,1,2,15,4,0,0,0,3,1,0,0
18656,4,2,2,0,1,0,2,22,4,1,0,0,3,1,0,0
18657,4,2,3,0,0,0,0,8,1,1,0,0,3,7,0,0
18658,2,1,3,0,0,0,2,5,5,0,0,0,3,7,2,0
18659,4,1,2,0,0,0,2,16,5,0,0,0,3,5,1,0
18660,5,1,1,0,0,0,0,10,8,0,78,2,1,7,3,0
18661,1,1,1,0,1,1,2,11,4,0,0,0,3,4,2,0
18662,3,1,1,0,0,0,2,8,5,0,0,0,3,4,1,0
18663,1,2,1,0,1,1,0,19,10,1,0,0,3,7,1,0
18664,8,2,3,0,0,0,2,17,5,1,0,0,3,3,1,0
18665,4,1,2,0,1,0,0,10,4,0,0,0,3,6,1,0
18666,2,1,1,0,1,0,2,19,4,0,0,0,3,5,1,0
18667,1,0,1,0,1,0,0,20,10,2,0,0,3,7,2,0
18668,1,1,0,0,0,1,1,13,6,9,0,0,3,0,3,0
18669,0,1,1,0,1,0,0,10,6,1,0,0,3,6,3,0
18670,7,2,1,0,1,0,2,28,4,0,0,0,3,5,1,0
18671,4,0,2,1,0,0,2,19,5,2,0,0,3,0,2,0
18672,9,2,1,0,1,0,0,17,4,4,0,0,3,6,0,0
18673,0,2,1,0,1,0,2,26,4,1,0,0,3,0,1,0
18674,0,0,1,0,1,0,0,11,4,2,323,10,0,6,1,0
18675,9,2,1,0,1,1,2,1,5,0,0,0,3,6,0,0
18676,7,1,1,0,1,0,2,29,4,0,0,0,3,5,2,0
18677,0,1,1,0,1,0,0,11,7,4,0,0,3,3,2,0
18678,2,0,2,0,1,0,1,13,4,2,0,0,3,5,2,0
18679,0,1,1,0,1,0,2,1,5,1,0,0,3,7,1,0
18680,5,1,1,0,0,0,1,17,5,0,68,3,1,7,4,0
18681,9,1,1,0,0,0,0,20,10,1,0,0,3,5,2,0
18682,4,1,0,0,0,0,2,8,5,4,0,0,3,5,2,0
18683,1,1,1,0,0,0,0,3,11,1,181,2,2,6,1,0
18684,9,1,1,0,1,0,2,13,4,7,0,0,3,4,1,0
18685,5,0,0,0,0,0,1,12,6,0,374,1,2,6,4,1
18686,1,1,1,0,1,0,0,12,4,1,0,0,3,2,1,0
18687,4,2,2,0,0,0,0,13,7,2,0,0,3,7,1,0
18688,2,1,0,0,1,0,2,6,4,2,0,0,3,1,2,0
18689,9,2,1,0,1,0,0,8,1,0,257,2,2,1,1,1
18690,4,1,2,0,1,0,0,11,7,3,0,0,3,6,0,1
18691,9,1,1,0,1,1,1,8,6,0,0,0,3,0,2,0
18692,6,1,0,0,0,0,2,10,5,8,0,0,3,4,2,0
18693,1,1,1,0,1,0,0,14,4,0,342,1,1,3,1,0
18694,7,1,1,0,1,0,2,14,4,0,0,0,3,2,3,0
18695,10,2,1,0,1,0,2,5,4,0,0,0,3,1,1,0
18696,3,1,3,0,0,0,2,10,5,0,0,0,3,5,2,0
18697,4,1,2,0,0,0,0,20,10,3,0,0,3,7,1,1
18698,7,1,1,0,1,0,0,6,3,1,135,2,0,3,1,0
18699,9,1,1,0,0,0,0,18,10,0,0,0,3,3,1,0
18700,9,1,1,0,1,0,2,19,4,0,0,0,3,7,1,0
18701,7,2,1,0,1,0,2,28,4,3,0,0,3,6,0,0
18702,1,1,0,0,1,0,0,27,0,0,0,0,3,1,1,0
18703,4,2,2,0,0,1,2,2,6,0,0,0,3,1,2,0
18704,9,1,1,0,1,0,0,6,6,0,0,0,3,2,1,0
18705,0,0,1,0,0,0,0,23,6,0,0,0,3,5,1,0
18706,0,1,1,0,1,0,0,16,6,3,0,0,3,0,2,0
18707,9,2,1,0,0,0,0,7,7,4,0,0,3,5,1,1
18708,7,1,0,0,1,1,0,12,4,0,0,0,3,3,1,0
18709,9,2,2,0,0,0,0,11,7,1,0,0,3,7,1,0
18710,6,1,1,0,0,0,0,12,7,1,0,0,3,7,2,1
18711,4,0,2,0,0,0,0,16,8,1,180,2,2,4,2,1
18712,1,1,0,0,1,0,2,5,4,0,0,0,3,1,1,0
18713,1,1,1,0,1,1,2,18,4,1,0,0,3,0,1,0
18714,7,2,1,0,0,1,0,15,6,0,0,0,3,0,0,0
18715,9,1,1,0,1,0,0,27,0,0,0,0,3,5,2,1
18716,1,0,0,0,1,0,2,15,5,1,0,0,3,7,2,0
18717,7,1,1,0,0,0,0,1,1,0,0,0,3,4,2,0
18718,9,1,2,0,1,0,0,19,10,2,0,0,3,7,1,1
18719,1,1,1,0,1,1,0,11,7,1,0,0,3,3,2,0
18720,4,1,2,0,1,0,0,4,7,1,0,0,3,0,1,0
18721,1,1,0,0,0,0,0,1,1,1,0,0,3,3,1,0
18722,1,1,1,0,1,0,2,14,4,3,0,0,3,0,2,0
18723,0,1,1,0,1,0,2,19,4,0,0,0,3,0,1,0
18724,4,2,2,0,1,0,0,22,1,1,127,1,1,2,1,0
18725,4,1,2,0,1,0,2,12,4,1,0,0,3,6,2,1
18726,7,1,0,0,1,0,2,6,4,3,0,0,3,2,2,0
18727,1,1,1,0,1,1,2,2,5,5,0,0,3,6,1,0
18728,0,2,1,0,1,0,2,22,4,1,0,0,3,2,1,0
18729,0,0,1,0,0,1,0,30,6,26,0,0,3,0,1,0
18730,4,2,1,0,0,0,0,28,6,2,0,0,3,5,0,0
18731,1,1,1,0,0,1,0,16,6,0,0,0,3,6,2,0
18732,4,1,2,0,1,0,2,7,4,1,0,0,3,6,2,0
18733,1,1,1,0,0,0,0,9,6,0,0,0,3,0,0,0
18734,4,1,2,0,0,0,0,27,7,17,0,0,3,2,1,0
18735,1,1,0,0,1,0,2,28,4,0,0,0,3,5,0,0
18736,0,1,2,0,1,1,0,5,8,0,480,2,0,6,1,0
18737,1,1,1,0,1,1,2,15,5,2,0,0,3,3,0,0
18738,9,1,1,0,1,1,0,10,4,0,340,2,0,0,2,0
18739,4,2,2,0,1,0,0,13,4,0,172,2,1,7,1,0
18740,0,2,2,0,0,0,0,11,10,1,0,0,3,3,1,0
18741,3,1,1,0,1,0,0,6,4,2,0,0,3,4,1,0
18742,5,1,0,0,0,1,2,24,5,0,0,0,3,0,2,0
18743,4,1,2,0,1,0,0,8,6,0,0,0,3,0,2,0
18744,1,0,3,0,0,0,2,10,9,0,378,2,1,2,1,0
18745,5,1,1,0,0,0,0,16,3,0,0,0,3,5,4,0
18746,9,1,1,0,1,0,0,5,7,2,0,0,3,3,2,0
18747,9,2,1,0,1,0,0,19,7,1,0,0,3,0,1,0
18748,6,2,2,0,0,0,0,2,1,0,0,0,3,3,0,0
18749,9,1,1,0,0,0,0,21,7,1,0,0,3,2,1,0
18750,1,1,0,0,0,0,0,7,7,2,0,0,3,2,2,0
18751,9,2,2,0,1,0,0,17,4,0,0,0,3,0,1,0
18752,5,1,1,0,0,0,0,0,6,0,0,0,3,7,3,0
18753,4,1,2,0,0,0,2,10,5,0,0,0,3,0,2,0
18754,3,2,0,0,0,0,2,17,5,1,0,0,3,5,1,0
18755,7,2,1,0,1,0,2,7,4,4,0,0,3,1,1,0
18756,9,1,1,0,0,0,0,4,1,0,8,7,1,2,3,0
18757,4,1,1,0,1,0,0,11,4,5,341,12,0,2,2,0
18758,0,1,1,0,0,0,2,18,5,6,0,0,3,5,1,0
18759,1,1,0,0,1,0,2,13,4,1,0,0,3,6,2,0
18760,0,1,0,0,0,1,0,15,6,0,0,0,3,0,3,0
18761,1,2,1,0,1,0,0,12,4,2,0,0,3,3,1,0
18762,9,1,1,0,0,0,1,21,6,4,0,0,3,1,1,0
18763,0,1,1,0,1,0,2,26,4,1,0,0,3,2,1,0
18764,1,1,0,0,1,0,0,21,6,0,0,0,3,2,1,0
18765,10,0,1,0,0,0,0,20,9,1,181,1,2,3,2,1
18766,9,2,1,1,0,1,0,7,6,0,0,0,3,0,1,0
18767,9,1,1,0,0,0,0,6,7,1,0,0,3,3,1,0
18768,7,1,1,0,1,0,1,30,6,6,0,0,3,6,2,0
18769,0,2,2,0,1,0,0,19,10,0,0,0,3,7,1,0
18770,4,1,1,0,1,0,2,26,4,3,0,0,3,6,0,0
18771,1,1,0,0,0,0,1,9,7,0,0,0,3,7,4,0
18772,1,1,0,0,1,0,0,29,3,0,82,2,0,2,1,1
18773,3,1,1,0,0,0,1,18,10,0,0,0,3,7,2,0
18774,1,2,1,0,1,1,0,19,3,1,0,0,3,4,1,0
18775,1,1,0,0,1,1,0,16,3,1,0,0,3,6,1,0
18776,9,2,1,0,1,0,0,14,4,1,0,0,3,3,1,0
18777,9,1,1,0,1,0,0,19,7,1,0,0,3,3,1,0
18778,0,1,1,0,1,0,0,11,4,0,0,0,3,5,2,0
18779,4,1,2,0,1,0,0,16,3,3,0,0,3,2,3,0
18780,5,1,0,0,1,0,2,22,4,5,0,0,3,0,3,0
18781,7,1,1,0,1,0,0,9,6,3,0,0,3,3,2,1
18782,9,1,1,0,1,0,0,26,1,0,99,6,2,7,1,1
18783,5,0,0,0,1,0,2,8,4,0,0,0,3,1,3,0
18784,4,1,1,0,1,0,0,13,8,1,21,2,1,1,0,0
18785,1,1,1,0,1,1,2,1,5,0,0,0,3,4,3,0
18786,4,2,2,0,1,0,0,17,10,0,0,0,3,6,1,0
18787,9,1,1,0,1,1,0,16,3,2,319,1,1,3,1,0
18788,9,2,1,0,0,0,0,19,10,3,0,0,3,2,1,0
18789,4,2,2,0,0,0,0,29,3,2,0,0,3,0,2,0
18790,4,2,2,0,0,0,0,12,3,0,0,0,3,7,0,1
18791,1,2,1,0,1,0,0,4,4,3,346,2,0,6,1,0
18792,1,1,1,0,0,1,1,26,7,15,0,0,3,3,2,0
18793,10,1,1,0,0,0,0,25,4,1,0,0,3,5,1,0
18794,1,2,1,0,1,0,2,3,5,0,0,0,3,4,2,0
18795,0,2,1,0,1,0,0,17,6,0,0,0,3,0,0,0
18796,1,0,1,0,1,0,0,30,6,3,0,0,3,1,1,0
18797,7,0,0,0,1,0,0,16,3,1,147,4,1,7,2,0
18798,4,1,1,0,1,1,0,6,4,0,0,0,3,0,2,0
18799,1,1,1,0,1,0,0,16,3,0,322,1,1,3,1,1
18800,1,2,1,0,1,0,2,20,4,1,0,0,3,0,0,0
18801,7,0,1,0,1,0,2,8,4,1,0,0,3,3,2,0
18802,1,1,0,0,1,0,1,17,4,4,361,2,0,4,2,0
18803,1,1,1,0,1,0,2,20,4,0,0,0,3,4,1,0
18804,4,2,1,0,1,0,0,21,7,3,0,0,3,6,1,0
18805,1,1,0,0,1,0,0,4,4,0,0,0,3,0,2,0
18806,0,1,1,0,0,0,1,15,5,1,0,0,3,2,0,0
18807,4,1,2,0,0,0,0,7,7,1,0,0,3,7,1,0
18808,1,1,0,0,1,0,0,15,3,1,263,1,1,0,1,0
18809,3,1,0,0,1,0,2,19,5,3,0,0,3,3,2,0
18810,2,1,2,0,1,0,0,20,10,1,0,0,3,0,1,0
18811,2,0,1,0,0,0,0,19,7,4,0,0,3,2,1,0
18812,0,1,1,0,1,0,0,21,6,8,0,0,3,3,1,0
18813,0,1,1,0,1,0,0,1,1,0,255,1,1,1,1,0
18814,5,0,0,0,0,0,1,29,2,1,0,0,3,6,4,1
18815,4,2,2,0,0,1,0,27,7,5,0,0,3,4,1,0
18816,9,2,2,0,0,0,0,2,1,0,121,2,1,4,2,0
18817,4,1,1,0,1,0,0,17,10,1,0,0,3,4,1,0
18818,1,1,0,0,1,0,2,27,7,0,540,2,1,2,0,0
18819,1,1,1,1,0,0,2,10,5,0,0,0,3,0,1,0
18820,0,2,1,0,1,1,2,19,4,10,0,0,3,6,1,0
18821,1,0,0,0,0,0,1,12,10,0,0,0,3,2,1,0
18822,6,2,1,0,0,0,0,3,7,0,93,3,2,4,2,0
18823,1,1,0,0,0,1,1,24,6,10,0,0,3,0,2,0
18824,4,2,2,0,0,0,0,17,1,0,501,2,2,4,1,1
18825,7,1,0,0,0,1,0,27,6,4,0,0,3,1,2,0
18826,0,0,3,0,0,0,1,7,6,6,0,0,3,5,2,0
18827,4,1,0,0,1,0,0,24,10,1,94,4,2,7,1,1
18828,4,1,2,0,1,0,0,20,10,0,0,0,3,7,1,0
18829,9,1,1,0,0,0,0,18,7,1,0,0,3,0,3,0
18830,7,1,1,0,0,0,2,14,4,2,0,0,3,4,2,0
18831,9,1,3,0,1,0,2,26,4,0,0,0,3,4,0,0
18832,6,1,2,0,1,0,2,12,4,0,0,0,3,1,1,0
18833,0,1,2,0,1,0,0,6,4,0,0,0,3,4,1,0
18834,4,1,2,0,0,0,0,3,7,0,0,0,3,5,2,0
18835,1,1,0,0,1,0,0,11,4,2,282,4,0,0,1,0
18836,9,1,2,0,0,0,2,8,5,0,0,0,3,7,2,0
18837,4,2,2,0,0,0,0,7,4,0,351,2,0,5,2,0
18838,1,1,1,0,1,0,0,16,10,1,0,0,3,0,1,0
18839,7,1,3,0,0,0,1,28,6,1,0,0,3,6,2,0
18840,2,1,0,0,1,0,0,7,4,0,0,0,3,3,1,0
18841,0,1,2,0,1,0,0,14,9,0,66,2,0,1,1,0
18842,8,2,1,0,0,0,0,12,7,1,0,0,3,0,0,0
18843,1,1,1,0,0,0,2,17,5,1,0,0,3,4,1,0
18844,9,1,2,0,0,0,1,19,9,0,0,0,3,3,0,0
18845,9,2,1,0,0,0,0,20,7,0,0,0,3,0,1,0
18846,4,1,2,0,1,0,0,27,7,4,0,0,3,3,1,0
18847,3,1,0,0,0,0,0,10,7,1,0,0,3,0,1,0
18848,1,1,0,0,0,0,2,19,5,1,0,0,3,5,2,0
18849,1,0,0,0,1,0,2,5,5,2,0,0,3,2,3,0
18850,0,2,1,0,1,0,0,26,3,7,0,0,3,4,2,1
18851,4,1,2,0,0,0,0,12,7,0,80,5,0,5,0,0
18852,2,1,2,0,1,0,2,7,4,2,0,0,3,7,1,0
18853,0,0,1,0,1,1,2,8,5,1,0,0,3,0,2,0
18854,4,0,2,0,0,0,0,19,10,1,103,2,2,2,1,0
18855,10,1,2,0,1,0,0,29,3,0,0,0,3,6,1,1
18856,3,1,0,0,0,0,0,18,7,3,0,0,3,2,2,0
18857,1,1,1,0,1,0,2,18,4,4,0,0,3,3,2,0
18858,5,1,1,1,0,0,0,18,7,1,0,0,3,0,3,0
18859,1,1,0,0,1,1,0,19,10,1,0,0,3,0,1,0
18860,0,2,1,0,1,0,0,20,10,0,0,0,3,4,1,0
18861,6,1,2,0,0,0,0,2,1,2,0,0,3,7,3,0
18862,1,2,2,0,1,1,2,5,4,0,0,0,3,1,1,0
18863,7,1,1,0,1,0,2,14,4,4,0,0,3,0,3,0
18864,7,2,1,0,0,0,0,8,5,2,0,0,3,3,1,0
18865,9,0,1,0,0,0,0,0,5,1,0,0,3,0,2,0
18866,9,1,0,0,0,0,0,13,0,0,88,10,2,7,3,1
18867,9,2,2,0,0,0,0,6,9,1,0,0,3,3,0,0
18868,1,1,1,0,0,0,0,30,6,1,0,0,3,2,1,0
18869,3,1,0,0,0,0,2,19,5,11,0,0,3,7,2,0
18870,1,1,1,0,0,0,0,9,6,0,0,0,3,0,1,0
18871,1,2,1,0,0,0,0,4,1,0,0,0,3,5,1,0
18872,1,1,0,0,1,0,0,6,7,1,0,0,3,0,2,0
18873,0,2,1,0,1,0,2,27,4,1,0,0,3,0,1,0
18874,1,1,0,0,1,1,0,17,4,4,352,2,0,0,1,1
18875,4,1,2,0,0,0,0,0,5,0,0,0,3,5,1,1
18876,4,1,2,0,0,0,0,1,1,1,0,0,3,2,1,0
18877,5,0,1,0,0,0,1,30,6,1,0,0,3,6,3,0
18878,8,2,1,0,0,0,1,25,7,3,0,0,3,3,0,1
18879,7,1,1,0,1,0,0,13,3,0,311,2,0,6,2,0
18880,9,2,2,0,0,1,2,20,4,0,0,0,3,6,1,0
18881,1,1,1,0,1,0,0,12,4,0,327,3,1,5,1,0
18882,10,0,1,0,1,0,0,3,1,0,0,0,3,7,1,0
18883,2,1,1,0,1,0,0,10,6,1,0,0,3,0,2,0
18884,9,1,1,0,1,0,2,26,4,2,0,0,3,0,2,0
18885,4,1,1,1,1,0,0,17,10,0,0,0,3,0,2,0
18886,1,1,0,0,0,0,0,7,4,0,0,0,3,0,1,0
18887,1,1,0,0,1,1,2,22,4,0,0,0,3,0,1,0
18888,0,1,1,0,0,0,0,18,10,0,0,0,3,6,0,0
18889,1,2,1,0,1,0,0,6,4,0,0,0,3,3,1,0
18890,1,1,1,0,0,0,0,10,4,0,347,1,0,3,1,0
18891,7,2,1,0,1,0,2,14,4,2,0,0,3,4,1,1
18892,1,2,0,0,0,1,0,15,5,1,0,0,3,6,0,0
18893,7,1,1,0,0,0,2,18,4,2,0,0,3,4,2,0
18894,1,2,2,0,1,0,0,4,1,1,0,0,3,4,0,0
18895,9,1,2,0,0,0,1,4,11,0,0,0,3,1,2,0
18896,10,2,1,0,0,0,0,16,6,0,0,0,3,2,1,0
18897,7,1,1,0,0,1,2,5,5,1,0,0,3,2,2,0
18898,7,2,1,0,1,0,0,9,6,6,0,0,3,2,0,0
18899,3,0,0,0,1,0,2,19,4,13,0,0,3,2,3,0
18900,0,2,1,0,1,0,0,21,6,2,0,0,3,7,1,0
18901,4,1,2,0,0,0,0,13,7,5,0,0,3,0,1,0
18902,9,1,2,0,0,0,0,26,7,11,0,0,3,4,0,1
18903,9,1,1,0,0,0,0,21,7,4,0,0,3,3,1,0
18904,7,1,1,0,0,0,0,6,6,4,0,0,3,0,1,0
18905,1,1,1,0,0,0,0,26,7,3,0,0,3,6,2,0
18906,0,2,1,0,0,0,0,20,10,1,0,0,3,5,0,0
18907,9,0,1,0,1,0,2,29,4,3,0,0,3,4,2,0
18908,1,1,1,0,1,0,0,10,4,2,0,0,3,4,0,0
18909,1,1,1,0,1,0,0,17,10,0,0,0,3,5,1,0
18910,7,0,1,0,1,0,0,7,4,0,0,0,3,1,2,0
18911,7,1,1,0,1,0,0,7,6,4,0,0,3,1,1,0
18912,1,2,1,0,1,0,0,17,4,0,0,0,3,5,0,0
18913,1,1,1,0,1,0,0,16,10,2,178,1,1,0,1,0
18914,4,1,2,0,0,0,0,26,7,3,0,0,3,1,1,1
18915,1,2,0,0,1,0,0,20,10,0,172,3,1,5,0,0
18916,9,1,1,0,1,0,0,15,3,0,0,0,3,0,1,0
18917,0,2,1,0,1,0,0,28,0,0,238,4,0,6,0,0
18918,0,1,1,0,1,1,2,20,4,0,0,0,3,2,0,0
18919,9,1,1,0,1,0,2,13,4,1,0,0,3,7,2,0
18920,0,0,1,0,1,0,2,28,4,0,0,0,3,3,1,0
18921,4,0,2,0,0,0,2,17,5,4,0,0,3,1,1,0
18922,4,1,2,0,1,0,0,20,6,2,0,0,3,6,1,0
18923,9,1,1,0,1,0,0,4,1,0,272,2,0,3,1,0
18924,1,2,1,0,0,0,2,0,5,0,0,0,3,2,0,0
18925,10,2,0,0,0,0,0,8,1,4,0,0,3,7,0,0
18926,4,2,2,0,1,0,2,27,4,10,0,0,3,6,1,0
18927,4,1,2,0,0,1,0,21,6,1,0,0,3,4,1,0
18928,4,2,2,0,0,0,0,11,1,0,180,1,2,7,1,1
18929,7,1,1,0,0,1,0,7,7,1,0,0,3,3,2,1
18930,1,1,1,0,0,0,0,4,7,1,0,0,3,4,2,0
18931,10,1,1,0,0,0,1,1,2,0,0,0,3,7,3,1
18932,6,0,2,1,0,0,0,19,10,2,0,0,3,1,2,0
18933,1,1,1,0,1,0,0,16,3,1,340,2,0,2,3,0
18934,0,1,1,0,1,0,2,1,5,0,0,0,3,7,1,0
18935,1,1,1,0,1,0,1,11,4,0,0,0,3,6,3,0
18936,0,1,2,0,0,0,0,15,9,0,0,0,3,4,1,0
18937,5,1,3,0,0,0,0,18,7,1,0,0,3,4,3,0
18938,9,2,1,0,0,1,0,3,7,0,0,0,3,2,1,0
18939,7,1,1,0,1,1,0,4,4,3,162,4,0,3,1,0
18940,7,1,1,0,1,1,0,22,6,0,0,0,3,0,1,0
18941,5,1,2,0,0,0,0,17,7,6,185,3,2,7,3,0
18942,9,1,1,0,0,1,0,15,6,0,0,0,3,3,0,0
18943,4,2,2,0,1,0,2,25,4,2,0,0,3,6,1,0
18944,1,1,0,0,1,0,0,19,10,1,0,0,3,7,2,0
18945,9,1,1,0,1,0,1,14,4,6,334,12,0,2,3,0
18946,9,1,1,0,0,1,0,6,4,2,0,0,3,4,1,1
18947,9,1,1,0,1,0,0,17,10,1,0,0,3,6,1,0
18948,10,2,2,0,1,0,2,29,4,0,0,0,3,4,1,0
18949,0,1,1,0,0,0,2,5,4,0,0,0,3,1,1,0
18950,9,2,2,0,1,1,0,6,4,0,165,1,0,4,1,0
18951,7,2,1,0,1,0,0,14,3,0,0,0,3,2,1,0
18952,0,2,1,0,0,1,0,5,1,0,0,0,3,3,1,0
18953,4,2,2,0,1,0,2,26,4,1,0,0,3,0,1,0
18954,1,1,1,0,1,1,0,3,1,0,250,1,0,0,1,0
18955,2,1,0,0,1,0,0,14,6,2,0,0,3,6,0,1
18956,0,0,1,0,1,0,0,11,4,0,347,5,0,4,1,1
18957,4,2,2,0,1,0,1,10,4,2,0,0,3,1,3,0
18958,4,2,2,0,0,0,0,5,3,0,0,0,3,7,1,1
18959,0,2,1,0,0,1,0,8,1,2,0,0,3,3,1,0
18960,4,1,2,0,0,0,0,22,8,0,0,0,3,3,1,0
18961,1,2,3,0,1,0,2,15,4,0,0,0,3,5,1,0
18962,1,1,0,0,1,0,2,15,4,2,0,0,3,0,1,0
18963,0,0,1,0,1,0,2,2,5,1,0,0,3,0,1,0
18964,4,1,2,0,1,1,0,17,4,3,329,4,1,0,0,1
18965,0,0,1,0,0,1,0,20,10,1,0,0,3,7,1,1
18966,9,1,2,0,1,0,0,19,3,3,0,0,3,7,1,0
18967,1,1,1,0,1,1,2,19,4,0,0,0,3,2,1,0
18968,1,1,0,0,1,0,0,13,4,5,0,0,3,0,1,0
18969,3,1,0,0,0,0,0,12,7,1,0,0,3,0,2,0
18970,6,1,2,0,0,0,0,6,6,0,0,0,3,5,1,0
18971,4,1,2,0,1,0,2,29,4,1,0,0,3,5,2,0
