index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
19779,19,4,1,2,0,1552,0,1,2,4,5,1,0,0,3,0
19780,42,10,1,0,0,916,0,0,0,21,6,0,405,1,1,1
19781,34,0,1,0,0,1492,1,0,0,4,4,0,283,1,0,0
19782,19,9,2,2,0,2225,0,0,2,5,5,1,0,0,3,0
19783,9,9,2,1,0,1405,1,0,0,29,6,3,0,0,3,1
19784,30,4,1,3,0,1514,0,0,2,8,5,1,0,0,3,0
19785,38,5,1,1,0,1669,0,1,0,5,7,5,0,0,3,0
19786,20,10,1,1,0,289,1,0,2,25,4,0,0,0,3,0
19787,12,4,2,2,0,971,0,0,0,20,7,0,0,0,3,0
19788,13,3,1,0,0,3458,1,0,0,17,10,0,0,0,3,0
19789,10,7,2,1,0,1197,1,0,2,27,4,0,0,0,3,0
19790,10,0,2,1,0,942,1,0,0,6,4,1,0,0,3,0
19791,33,1,2,1,0,1624,1,0,1,13,4,0,361,1,0,0
19792,9,9,2,2,0,1847,1,0,0,3,1,0,0,0,3,1
19793,32,1,1,0,0,1196,1,0,2,17,5,22,0,0,3,0
19794,19,1,1,0,0,1559,1,1,0,1,1,2,266,3,1,0
19795,36,5,1,0,0,2295,0,0,2,10,5,0,0,0,3,0
19796,8,4,2,2,0,931,0,0,0,23,2,1,0,0,3,0
19797,27,7,1,1,0,940,1,0,0,14,6,2,0,0,3,0
19798,34,9,1,2,0,916,0,0,0,8,7,2,91,4,2,0
19799,35,4,1,2,0,2229,0,0,0,3,7,1,0,0,3,0
19800,46,11,1,3,0,3165,0,0,1,6,8,0,0,0,3,0
19801,16,2,1,2,0,6148,1,0,0,19,10,1,0,0,3,0
19802,17,0,1,1,0,1430,1,0,0,24,4,0,182,1,1,0
19803,18,9,0,1,0,1431,1,1,0,7,4,3,249,3,0,0
19804,40,1,0,0,0,6211,1,0,0,18,10,1,108,10,0,0
19805,38,2,0,2,0,7058,0,0,2,16,5,2,0,0,3,0
19806,39,0,1,2,0,6411,0,0,2,19,5,2,0,0,3,0
19807,10,0,2,3,0,1647,1,0,2,4,5,12,0,0,3,0
19808,29,7,1,1,0,1355,1,0,0,19,7,11,0,0,3,0
19809,32,4,1,1,0,729,1,0,2,28,4,1,0,0,3,0
19810,13,1,1,1,0,1355,1,0,0,11,4,1,0,0,3,0
19811,34,4,1,3,0,1330,1,0,0,7,6,0,0,0,3,0
19812,14,4,0,2,0,928,0,0,0,16,6,0,0,0,3,0
19813,40,9,2,1,0,1557,0,0,0,6,7,1,0,0,3,0
19814,37,1,1,1,0,1149,1,0,0,4,4,1,348,3,0,0
19815,16,4,1,3,1,566,1,0,2,14,4,0,0,0,3,0
19816,6,6,2,2,0,3253,0,0,0,10,7,0,103,1,2,0
19817,45,5,1,0,0,964,0,0,0,8,5,0,0,0,3,1
19818,18,1,1,1,1,914,0,0,2,1,5,0,0,0,3,0
19819,25,6,1,2,0,3366,0,0,0,8,6,1,158,4,0,0
19820,36,1,1,0,0,5661,1,0,0,6,4,0,0,0,3,0
19821,32,7,1,1,0,4110,0,0,2,18,5,1,0,0,3,0
19822,18,4,2,2,0,920,1,0,0,6,4,1,339,1,0,1
19823,22,7,1,1,0,2584,1,1,0,3,1,0,271,2,1,0
19824,23,1,1,0,0,949,1,1,0,29,6,4,0,0,3,0
19825,16,0,1,1,0,935,1,1,0,12,9,0,0,0,3,0
19826,11,9,2,1,0,750,1,0,2,15,4,1,0,0,3,0
19827,18,1,1,1,0,1111,1,1,0,6,4,1,0,0,3,0
19828,27,1,1,3,0,598,1,0,2,27,4,2,0,0,3,0
19829,39,5,1,0,0,929,1,0,0,12,4,1,363,2,0,0
19830,9,10,2,1,0,2217,0,0,0,8,1,4,0,0,3,0
19831,15,9,0,1,0,1380,0,0,0,3,1,3,0,0,3,0
19832,40,7,1,1,0,5400,0,0,0,23,6,0,0,0,3,0
19833,33,7,1,1,0,1188,0,1,0,7,6,0,0,0,3,0
19834,8,1,2,1,0,2208,1,0,0,23,6,3,0,0,3,0
19835,42,7,1,1,0,6329,1,0,2,15,4,3,0,0,3,0
19836,9,9,2,1,0,1078,0,0,2,25,4,8,0,0,3,0
19837,16,4,1,2,0,2204,1,0,0,10,4,7,267,7,1,0
19838,12,1,2,1,0,1715,0,0,2,12,5,0,0,0,3,1
19839,7,7,2,1,0,1359,1,0,0,4,4,0,0,0,3,0
19840,19,9,1,1,0,2225,1,0,0,27,7,3,0,0,3,0
19841,14,9,2,1,0,916,0,0,0,2,1,0,0,0,3,0
19842,22,1,1,1,0,2061,1,0,0,14,4,3,0,0,3,0
19843,10,0,2,1,0,1335,1,0,2,27,4,1,0,0,3,0
19844,16,9,1,1,0,1951,0,0,0,24,7,9,0,0,3,1
19845,24,7,0,1,0,1054,0,0,0,16,6,0,0,0,3,0
19846,16,9,1,1,0,1055,1,1,2,5,5,12,0,0,3,0
19847,38,7,1,1,0,1383,0,1,1,28,6,7,0,0,3,0
19848,53,4,1,2,0,6787,0,0,0,10,7,0,187,2,0,0
19849,14,4,1,2,0,5530,0,0,0,18,7,1,0,0,3,0
19850,12,8,2,3,0,2148,1,0,2,5,5,3,0,0,3,0
19851,34,1,1,1,0,818,1,0,2,6,4,0,0,0,3,0
19852,14,9,2,2,0,2753,1,0,0,6,4,0,0,0,3,0
19853,12,4,2,2,0,4122,1,0,0,16,3,1,0,0,3,0
19854,36,1,1,1,0,5379,1,0,0,6,3,1,0,0,3,0
19855,27,1,1,3,0,1502,0,0,0,13,7,1,0,0,3,0
19856,18,1,1,1,0,2703,1,1,2,19,4,1,0,0,3,0
19857,14,0,2,1,0,4760,1,0,0,16,10,1,115,3,0,0
19858,11,9,2,2,0,213,1,1,0,5,4,0,326,9,0,0
19859,10,9,2,1,0,1042,0,0,0,2,2,0,0,0,3,0
19860,13,9,1,2,0,2893,1,1,0,16,3,1,336,1,1,0
19861,29,10,1,1,0,1267,1,1,2,28,4,0,0,0,3,0
19862,38,1,1,0,0,921,1,1,2,5,4,1,0,0,3,0
19863,10,7,2,1,0,1031,1,0,2,20,4,12,0,0,3,0
19864,26,0,0,1,0,828,1,0,2,26,4,1,0,0,3,0
19865,40,4,0,2,0,2486,1,1,0,16,10,0,0,0,3,0
19866,4,1,2,1,0,916,1,0,2,18,4,0,0,0,3,0
19867,32,4,1,2,0,4046,0,0,2,17,5,1,0,0,3,0
19868,23,4,1,1,0,1417,0,0,0,5,7,3,0,0,3,0
19869,16,6,2,2,0,1808,1,0,1,28,0,2,0,0,3,0
19870,19,7,2,1,0,1169,1,1,2,8,4,0,0,0,3,0
19871,28,0,1,1,0,1070,0,0,0,21,7,1,0,0,3,0
19872,10,8,2,2,0,2012,0,0,0,27,0,1,0,0,3,0
19873,20,0,1,0,0,919,1,1,2,4,5,1,0,0,3,0
19874,19,1,1,0,0,936,0,1,1,14,6,3,0,0,3,0
19875,11,10,1,2,0,1027,1,0,0,13,4,0,0,0,3,0
19876,21,9,1,1,0,5944,1,0,2,26,4,6,0,0,3,0
19877,42,5,1,2,0,4177,0,0,0,2,1,1,0,0,3,0
19878,14,1,1,1,0,916,1,0,2,6,4,0,0,0,3,0
19879,28,9,1,1,0,2381,1,0,2,13,4,1,0,0,3,0
19880,21,4,1,0,0,4386,0,1,0,16,6,0,0,0,3,0
19881,21,1,1,0,0,740,0,0,0,8,6,0,0,0,3,0
19882,20,9,2,1,0,1351,1,0,0,5,4,3,342,1,0,0
19883,18,7,1,1,0,1388,1,0,2,18,5,0,0,0,3,0
19884,37,4,0,1,0,1614,1,1,0,5,1,0,0,0,3,0
19885,40,4,0,2,0,5157,1,0,0,17,10,1,0,0,3,1
19886,33,0,2,2,0,1310,0,0,1,27,0,1,0,0,3,1
19887,11,10,2,0,0,1943,0,0,0,27,0,2,0,0,3,0
19888,12,10,1,1,1,935,0,0,0,18,10,4,0,0,3,0
19889,15,4,1,2,0,1248,1,1,0,27,0,0,0,0,3,0
19890,15,6,2,2,0,2045,1,0,0,7,5,1,0,0,3,0
19891,15,9,0,1,0,1771,1,0,0,14,4,2,0,0,3,0
19892,18,4,1,2,0,916,1,0,0,17,10,0,172,2,0,0
19893,25,0,1,1,0,3157,0,0,1,9,10,0,0,0,3,1
19894,22,1,1,0,0,583,1,0,2,26,4,0,0,0,3,0
19895,12,7,0,1,0,1352,1,0,0,16,5,0,0,0,3,1
19896,7,1,2,1,0,1590,0,0,0,23,6,1,0,0,3,0
19897,23,11,2,0,0,3272,1,0,2,7,4,1,0,0,3,0
19898,20,10,0,1,0,916,1,0,2,29,4,3,0,0,3,0
19899,8,0,2,1,0,1056,1,0,0,14,4,4,0,0,3,0
19900,22,4,1,2,0,1486,1,0,2,7,4,1,0,0,3,0
19901,31,4,1,2,0,931,0,0,0,29,0,2,2,2,1,0
19902,11,1,2,2,0,1371,0,0,1,20,3,0,0,0,3,1
19903,9,3,1,1,0,5056,1,1,1,22,6,2,0,0,3,0
19904,26,1,1,1,0,2986,0,1,2,17,5,0,0,0,3,0
19905,2,0,2,1,0,982,1,0,2,18,5,1,0,0,3,0
19906,10,1,2,1,0,1440,1,0,0,5,4,1,0,0,3,1
19907,32,9,0,3,0,2244,1,0,2,28,4,0,0,0,3,0
19908,22,1,1,0,0,1248,1,0,0,11,4,1,366,3,0,0
19909,19,4,1,2,0,4816,0,0,0,12,7,4,0,0,3,1
19910,7,9,2,2,0,959,1,1,2,27,4,0,0,0,3,0
19911,19,9,2,1,0,6129,1,0,2,20,4,1,0,0,3,0
19912,12,9,1,2,0,1007,0,0,0,9,6,1,0,0,3,0
19913,16,4,1,2,1,916,0,1,0,20,10,8,0,0,3,0
19914,17,7,1,1,0,548,1,0,2,12,4,1,0,0,3,0
19915,16,4,1,2,0,929,1,0,0,20,6,0,0,0,3,0
19916,13,10,1,1,0,1002,1,1,2,2,5,1,0,0,3,1
19917,31,7,1,1,0,1402,1,1,2,29,4,1,0,0,3,0
19918,17,9,1,1,0,1205,1,0,0,10,7,9,0,0,3,0
19919,28,1,1,0,0,916,0,0,0,21,7,1,0,0,3,0
19920,22,1,1,1,0,1514,1,0,2,12,4,10,0,0,3,0
19921,42,5,0,0,0,6259,0,0,1,1,10,1,0,0,3,0
19922,33,0,1,1,0,724,0,0,2,15,5,2,0,0,3,0
19923,10,4,2,2,0,1237,0,1,0,4,1,5,0,0,3,0
19924,15,1,1,0,0,2054,1,1,0,14,4,1,340,4,0,0
19925,15,1,1,0,0,721,0,0,2,19,8,0,0,0,3,0
19926,21,0,1,1,0,916,1,0,1,7,4,2,293,5,0,0
19927,14,1,2,1,0,3844,1,0,0,19,3,0,0,0,3,0
19928,9,8,2,1,0,1588,0,0,0,17,2,1,0,0,3,0
19929,34,1,1,3,0,1658,0,0,0,3,7,0,0,0,3,0
19930,30,4,1,2,0,2083,1,1,0,0,5,0,0,0,3,1
19931,10,4,2,2,0,1697,0,0,0,8,3,5,0,0,3,0
19932,15,10,2,1,0,1093,0,0,2,7,4,3,0,0,3,0
19933,31,2,1,1,0,1005,1,0,0,11,4,0,0,0,3,0
19934,31,2,1,2,0,1679,0,0,0,20,10,3,0,0,3,0
19935,35,7,1,1,0,949,1,0,2,18,4,11,0,0,3,0
19936,36,2,1,3,0,935,1,0,0,7,4,0,365,1,0,0
19937,24,4,1,2,0,925,1,0,2,14,4,2,0,0,3,0
19938,11,10,1,2,0,924,1,0,2,6,4,0,0,0,3,0
19939,14,9,0,1,0,916,1,0,0,9,7,1,0,0,3,0
19940,11,0,2,2,0,930,0,0,0,11,0,0,102,2,0,0
19941,28,9,0,1,0,995,0,0,2,4,4,0,0,0,3,0
19942,17,0,0,1,0,783,1,0,0,14,4,1,0,0,3,0
19943,19,4,1,2,0,1641,0,0,0,25,7,12,0,0,3,0
19944,11,1,1,3,0,1402,1,0,0,5,4,0,360,1,0,0
19945,22,4,2,2,0,1648,0,0,0,28,0,1,0,0,3,0
19946,17,7,1,1,0,3519,0,0,2,19,5,9,0,0,3,0
19947,27,0,1,1,0,1121,0,0,0,3,4,0,87,2,2,1
19948,12,3,2,1,0,965,1,0,2,12,4,1,0,0,3,0
19949,20,4,1,2,0,1042,1,0,2,20,4,1,0,0,3,0
19950,53,5,1,0,0,3989,0,0,0,23,4,1,130,3,0,1
19951,43,5,1,0,0,4371,0,0,1,5,1,0,0,0,3,0
19952,13,1,1,1,0,1202,1,1,2,11,4,1,0,0,3,0
19953,25,9,1,2,0,2574,0,0,0,6,7,1,0,0,3,0
19954,14,1,1,1,0,917,1,0,0,17,10,2,0,0,3,0
19955,24,9,0,1,0,3781,1,0,2,20,4,4,0,0,3,0
19956,25,1,1,0,0,178,1,1,2,2,5,0,0,0,3,0
19957,37,6,1,0,0,1384,1,0,0,10,4,1,0,0,3,0
19958,35,9,0,1,0,1308,1,0,0,27,0,0,242,1,0,0
19959,11,10,2,1,0,928,1,0,0,28,0,2,0,0,3,0
19960,17,1,2,1,0,1403,1,0,2,14,4,0,0,0,3,0
19961,16,1,1,1,0,1681,0,0,0,24,6,0,0,0,3,0
19962,39,5,0,1,0,1945,1,0,0,7,4,0,0,0,3,0
19963,29,1,1,1,0,2219,0,0,0,12,7,2,0,0,3,0
19964,37,3,1,1,0,1055,0,0,0,21,7,1,0,0,3,0
19965,37,5,1,1,0,1018,1,0,2,6,4,0,0,0,3,0
19966,16,1,1,0,0,6902,1,0,0,19,3,4,0,0,3,0
19967,23,1,1,1,0,2786,1,1,1,28,6,1,0,0,3,0
19968,13,0,1,1,0,1271,1,0,0,17,10,0,190,1,0,0
19969,31,9,2,1,0,916,1,0,2,19,4,1,0,0,3,0
19970,7,0,2,1,0,969,1,0,0,11,4,5,0,0,3,0
19971,11,7,2,1,0,624,0,1,0,9,6,0,0,0,3,0
19972,5,1,2,1,0,1021,1,0,2,15,4,1,0,0,3,0
19973,13,7,1,1,1,758,1,0,0,20,10,1,0,0,3,0
19974,10,4,1,2,0,2162,0,0,0,3,1,1,0,0,3,0
19975,41,5,0,1,0,1395,0,0,0,3,1,4,0,0,3,0
19976,41,5,1,1,0,7126,0,0,0,18,10,0,171,2,0,0
19977,34,6,1,1,0,715,0,1,0,18,10,0,130,2,0,0
19978,28,4,1,2,0,916,1,0,0,13,6,1,0,0,3,0
19979,9,1,2,1,0,1451,0,0,0,14,1,0,88,2,2,1
19980,9,7,1,1,0,916,1,0,0,22,6,12,0,0,3,0
19981,9,8,2,2,0,1034,0,0,0,30,7,2,95,1,0,1
19982,12,1,1,1,0,918,1,1,0,16,3,1,323,1,0,0
19983,24,1,1,1,0,3312,1,0,2,29,4,0,0,0,3,0
19984,30,7,0,1,0,5088,1,0,0,19,10,0,187,1,0,0
19985,32,1,1,0,0,930,1,1,2,25,4,0,0,0,3,0
19986,32,0,0,1,1,3279,1,0,0,5,4,0,284,8,0,0
19987,16,7,0,1,0,1296,1,1,0,24,6,1,0,0,3,0
19988,40,5,0,1,0,6223,1,0,0,1,1,1,268,1,0,0
19989,17,9,2,2,0,3322,1,0,0,12,7,1,0,0,3,0
19990,30,4,0,0,0,1348,1,0,2,19,4,1,0,0,3,0
19991,9,9,0,1,0,1078,1,0,0,23,6,0,0,0,3,0
19992,36,2,2,2,0,5338,1,0,0,2,3,0,0,0,3,0
19993,33,4,1,2,0,1499,0,0,0,25,4,0,0,0,3,0
19994,14,8,2,1,0,916,0,0,0,20,10,0,0,0,3,0
19995,41,3,0,1,0,7149,0,0,2,5,5,0,0,0,3,0
19996,27,4,1,2,0,1189,1,0,0,1,5,0,92,2,0,0
19997,15,2,0,2,0,1104,1,0,2,6,4,2,0,0,3,0
19998,33,4,2,2,0,6222,1,0,0,20,10,2,0,0,3,0
19999,37,9,1,3,0,5000,1,0,0,20,10,1,179,3,0,0
20000,22,2,1,2,1,916,0,0,2,18,5,3,0,0,3,1
20001,31,9,1,1,0,967,0,0,0,19,7,3,0,0,3,0
20002,18,1,1,1,0,972,0,0,2,23,5,5,0,0,3,0
20003,24,9,2,2,0,511,1,0,0,23,6,2,0,0,3,0
20004,36,4,1,2,0,5758,1,0,0,16,3,0,146,4,0,0
20005,38,4,1,2,0,1502,0,0,1,9,6,0,0,0,3,0
20006,24,9,1,2,0,1641,1,1,1,2,1,2,249,3,0,0
20007,32,1,1,0,0,1869,1,0,0,12,4,0,361,2,0,0
20008,43,5,1,1,0,927,0,0,0,28,8,0,89,3,2,1
20009,13,1,2,1,0,935,1,0,2,18,4,4,0,0,3,0
20010,13,10,1,1,0,940,1,0,0,18,10,0,0,0,3,0
20011,32,4,1,2,0,4579,0,0,2,18,5,0,0,0,3,0
20012,48,5,1,1,0,1119,0,0,0,6,6,0,0,0,3,1
20013,19,1,1,0,0,810,1,1,0,11,4,0,0,0,3,1
20014,10,9,2,2,0,4699,1,0,0,3,1,5,0,0,3,0
20015,35,0,0,1,0,3533,1,0,0,28,0,0,0,0,3,0
20016,7,1,2,0,0,931,0,0,0,20,6,2,0,0,3,0
20017,29,4,1,2,0,4329,0,0,0,13,7,1,0,0,3,0
20018,19,9,1,2,0,1465,0,0,0,3,5,1,91,1,2,0
20019,23,4,2,2,0,1036,0,1,0,23,2,0,46,3,1,0
20020,17,4,2,2,0,2445,1,0,0,18,10,0,0,0,3,0
20021,33,1,0,0,0,509,1,0,2,28,4,3,0,0,3,0
20022,23,1,0,1,0,930,1,1,2,12,4,5,0,0,3,0
20023,12,1,1,1,0,1083,1,0,0,9,6,0,0,0,3,1
20024,27,1,1,1,0,733,1,1,0,27,7,12,0,0,3,0
20025,13,9,0,1,0,1021,1,0,0,15,6,0,0,0,3,0
20026,35,0,1,1,0,4391,0,0,2,19,5,2,0,0,3,1
20027,8,7,2,1,0,953,0,1,0,1,1,4,0,0,3,0
20028,19,0,1,2,0,2891,0,0,0,16,10,1,0,0,3,0
20029,16,1,2,1,0,1291,1,0,0,19,3,0,0,0,3,0
20030,37,2,0,2,0,2640,0,0,0,16,10,1,115,3,0,0
20031,38,4,1,2,0,5280,0,0,0,16,10,0,0,0,3,0
20032,16,1,1,0,0,2577,1,0,2,30,2,0,0,0,3,0
20033,10,7,2,1,0,1084,0,0,0,11,0,0,191,1,1,1
20034,13,7,2,1,0,4326,1,0,0,4,4,1,0,0,3,0
20035,21,6,1,1,0,2220,1,1,0,6,4,2,0,0,3,0
20036,28,1,1,1,0,1858,0,0,0,17,10,2,116,2,0,0
20037,18,4,1,2,0,4518,0,0,0,27,0,1,0,0,3,1
20038,20,0,2,1,1,855,0,1,0,17,6,1,0,0,3,0
20039,20,1,2,1,0,5538,1,0,2,26,4,2,0,0,3,0
20040,19,1,1,1,0,1278,1,0,2,19,4,1,0,0,3,0
20041,37,9,0,1,0,977,1,1,0,24,7,2,0,0,3,0
20042,27,4,1,2,0,1301,0,1,0,30,6,15,0,0,3,0
20043,13,4,1,2,0,2318,0,0,0,20,10,1,0,0,3,0
20044,10,7,2,1,0,1018,0,0,0,14,5,0,86,3,1,0
20045,22,4,1,1,0,1559,1,0,0,16,3,1,253,1,0,0
20046,13,1,1,3,1,903,1,0,2,29,4,3,0,0,3,0
20047,20,9,2,1,0,916,0,0,2,0,2,0,0,0,3,0
20048,32,7,1,1,0,1669,0,0,2,17,5,1,0,0,3,0
20049,17,0,1,1,0,3716,0,0,2,8,5,1,0,0,3,0
20050,26,6,1,2,0,1208,1,0,2,5,4,0,0,0,3,0
20051,12,6,2,2,0,1832,0,0,0,28,11,1,0,0,3,1
20052,12,0,1,1,0,6320,1,0,0,17,10,0,0,0,3,1
20053,11,4,2,2,0,2361,0,0,0,25,3,1,140,2,2,1
20054,30,7,1,1,0,3453,1,0,0,5,4,1,352,1,0,0
20055,11,1,1,0,0,916,1,0,1,6,6,14,0,0,3,0
20056,19,9,2,2,0,5614,0,0,0,5,1,0,0,0,3,1
20057,20,3,1,0,0,4495,0,0,0,26,7,2,0,0,3,0
20058,33,0,1,3,1,904,0,0,0,19,7,6,0,0,3,0
20059,7,8,2,1,0,2697,0,0,0,16,3,0,319,3,0,0
20060,19,1,1,1,0,1099,1,0,2,5,4,3,0,0,3,0
20061,22,1,1,1,0,1841,1,1,2,19,5,7,0,0,3,0
20062,35,1,0,0,0,1151,0,0,0,29,6,1,0,0,3,0
20063,22,0,1,1,0,3993,0,0,2,5,5,0,0,0,3,0
20064,24,4,2,2,0,1244,1,1,0,16,10,0,0,0,3,0
20065,24,2,1,2,0,3344,1,0,0,7,6,0,0,0,3,0
20066,16,1,1,0,0,3357,1,0,0,18,10,1,177,1,0,0
20067,38,3,1,3,0,2688,0,0,0,10,7,1,0,0,3,0
20068,40,5,1,1,0,1171,0,0,2,27,4,2,0,0,3,0
20069,10,1,1,1,0,1832,1,0,2,27,4,0,0,0,3,0
20070,13,4,2,2,0,2979,1,0,0,20,10,1,90,4,0,0
20071,10,1,1,0,0,931,1,0,2,12,4,1,0,0,3,0
20072,19,0,2,2,0,166,1,0,2,20,4,0,0,0,3,0
20073,31,2,2,2,0,3100,0,0,0,17,7,0,0,0,3,0
20074,19,1,1,1,0,953,1,0,2,4,4,0,0,0,3,0
20075,16,4,2,2,0,2987,0,0,0,7,7,5,0,0,3,0
20076,17,1,2,1,0,6712,1,1,2,4,4,0,0,0,3,0
20077,41,4,0,2,0,930,0,1,0,27,6,1,0,0,3,0
20078,13,1,1,1,0,1070,1,1,0,14,4,0,0,0,3,0
20079,38,9,1,3,0,6400,0,0,2,19,5,2,0,0,3,0
20080,18,4,1,1,0,916,0,0,0,19,10,0,0,0,3,0
20081,23,4,1,1,0,1527,1,0,0,5,1,0,209,1,1,0
20082,15,0,1,1,0,1398,1,0,0,1,1,0,0,0,3,0
20083,20,1,2,0,0,2291,1,0,2,22,4,2,0,0,3,0
20084,26,9,2,1,0,1975,1,0,2,8,4,0,0,0,3,0
20085,20,1,1,1,0,1442,1,1,2,22,4,1,0,0,3,0
20086,21,1,2,1,0,1091,0,0,0,11,4,0,362,2,1,0
20087,28,9,1,1,0,919,1,1,0,11,4,2,0,0,3,1
20088,27,4,1,2,0,1115,0,0,2,18,4,4,0,0,3,0
20089,35,9,1,1,0,2684,0,0,2,17,5,6,0,0,3,0
20090,22,5,1,0,0,1323,1,0,2,6,4,0,0,0,3,0
20091,16,4,1,2,0,1493,1,0,0,17,10,0,0,0,3,0
20092,16,1,1,1,0,659,1,0,0,14,4,0,365,4,0,0
20093,34,4,1,2,0,1415,0,0,0,5,7,3,0,0,3,0
20094,11,7,2,1,0,774,1,0,2,15,4,0,0,0,3,0
20095,31,11,1,1,0,916,0,0,0,27,7,1,0,0,3,0
20096,25,3,1,0,0,1601,0,0,0,27,7,6,0,0,3,0
20097,13,0,2,1,0,477,1,0,0,17,4,0,352,2,0,0
20098,27,4,1,2,0,996,0,1,0,18,10,0,0,0,3,0
20099,33,3,1,2,0,5809,1,1,0,19,3,3,0,0,3,0
20100,12,9,2,1,0,3577,0,0,0,20,10,2,0,0,3,1
20101,14,4,2,2,0,2740,0,0,0,26,7,8,0,0,3,0
20102,35,1,1,1,0,916,1,1,2,4,4,0,0,0,3,0
20103,24,7,1,0,0,3424,1,0,2,18,4,1,0,0,3,0
20104,33,4,1,2,0,1262,0,0,0,11,10,1,189,3,0,1
20105,9,1,2,2,0,1483,0,0,0,24,10,1,181,1,2,1
20106,35,1,1,1,0,259,1,0,2,1,5,0,0,0,3,0
20107,17,9,2,2,0,1307,1,0,2,29,4,7,0,0,3,0
20108,16,10,2,1,0,925,1,0,2,13,4,1,0,0,3,0
20109,24,4,2,2,0,1061,0,0,0,25,7,1,0,0,3,0
20110,24,1,1,0,0,1471,1,0,2,7,4,1,0,0,3,0
20111,19,1,1,1,0,5304,0,0,2,5,5,0,0,0,3,0
20112,40,1,1,1,0,1802,0,0,2,15,4,3,0,0,3,0
20113,27,1,1,0,0,1216,1,0,0,28,0,0,258,3,0,0
20114,26,2,1,1,0,1236,1,1,0,4,1,2,231,2,1,0
20115,40,10,1,1,0,4855,1,0,2,28,4,0,0,0,3,0
20116,5,1,2,1,0,929,1,1,2,26,4,2,0,0,3,0
20117,29,0,1,1,0,2767,1,1,0,13,4,3,0,0,3,0
20118,20,4,1,2,0,1162,1,0,2,22,6,7,0,0,3,0
20119,35,1,1,1,0,5796,1,0,0,18,7,7,0,0,3,0
20120,9,4,2,2,0,996,0,0,0,26,4,1,0,0,3,0
20121,40,0,1,1,0,4501,0,0,0,10,9,2,360,1,0,0
20122,23,1,1,0,0,2809,1,0,2,1,5,3,0,0,3,0
20123,12,6,2,2,0,1348,1,0,0,1,1,0,0,0,3,1
20124,29,4,1,2,0,6092,1,0,0,19,10,2,0,0,3,0
20125,14,0,2,1,0,1230,0,1,0,22,3,3,153,1,1,0
20126,28,1,1,1,0,1358,1,0,2,6,4,1,0,0,3,0
20127,25,4,1,2,0,2622,1,0,0,13,4,10,0,0,3,0
20128,19,0,1,1,0,930,1,0,2,7,4,1,0,0,3,0
20129,15,1,1,1,0,1556,1,0,0,2,1,2,0,0,3,0
20130,16,5,1,1,0,1081,0,0,0,11,4,0,367,1,0,0
20131,12,0,1,1,0,1027,0,1,0,20,10,2,130,1,0,0
20132,17,4,1,2,0,1239,0,0,0,10,0,1,0,0,3,1
20133,21,4,2,2,0,4415,0,0,0,1,5,1,0,0,3,0
20134,32,0,1,0,0,1374,1,0,0,5,4,1,360,1,0,0
20135,9,1,2,1,0,1029,0,0,0,21,6,16,0,0,3,0
20136,14,0,2,1,0,1892,1,0,0,27,6,2,0,0,3,0
20137,21,4,1,2,0,2707,0,0,0,19,9,0,333,1,0,0
20138,9,7,2,1,0,5673,1,0,0,8,10,0,0,0,3,0
20139,13,1,2,1,0,364,1,0,0,27,6,2,0,0,3,0
20140,31,4,1,2,0,3078,0,0,0,24,10,1,0,0,3,0
20141,24,4,0,2,0,916,0,0,2,19,5,1,0,0,3,0
20142,40,4,1,2,0,1012,0,0,0,20,10,0,0,0,3,1
20143,14,9,1,3,0,1018,1,0,2,20,4,10,0,0,3,0
20144,25,4,0,2,0,916,1,0,2,7,4,1,0,0,3,0
20145,16,7,2,1,0,1444,1,0,0,1,8,2,97,5,1,1
20146,14,1,1,1,0,1066,1,0,2,8,4,3,0,0,3,0
20147,23,9,1,1,0,744,1,1,0,10,6,1,0,0,3,0
20148,14,7,2,1,0,861,1,0,0,14,3,0,0,0,3,0
20149,17,1,1,1,0,1827,1,0,0,13,4,1,172,7,0,0
20150,32,4,1,2,0,3246,0,0,0,27,0,1,146,1,1,1
20151,23,9,1,1,1,915,0,0,0,13,6,1,0,0,3,0
20152,32,4,1,2,0,3355,1,0,2,28,4,1,0,0,3,0
20153,22,0,2,3,0,1271,1,0,0,6,3,1,135,6,1,0
20154,35,11,1,3,0,929,0,0,1,27,0,0,0,0,3,0
20155,22,9,0,1,0,1191,0,0,0,12,7,3,0,0,3,0
20156,33,0,1,1,0,1800,0,0,2,18,5,0,0,0,3,0
20157,40,1,0,1,0,1230,0,0,2,24,5,1,0,0,3,0
20158,7,4,2,2,0,3370,0,0,0,16,1,0,0,0,3,1
20159,17,1,1,1,0,996,1,1,0,5,4,0,360,1,0,0
20160,26,0,1,0,0,1164,1,0,2,13,4,0,0,0,3,0
20161,26,9,2,2,0,1258,1,0,0,21,6,0,0,0,3,0
20162,36,5,0,1,0,3601,0,0,0,15,6,0,0,0,3,0
20163,30,1,2,0,0,1996,1,0,2,15,5,2,0,0,3,0
20164,14,4,1,2,0,1821,0,0,0,11,1,3,0,0,3,1
20165,6,1,2,1,0,993,1,0,2,15,4,1,0,0,3,0
20166,28,1,1,0,0,1417,1,0,2,13,4,1,0,0,3,0
20167,29,9,1,1,0,6518,1,0,2,8,5,1,0,0,3,0
20168,41,7,1,0,0,947,0,0,2,15,5,2,0,0,3,0
